period,video_id,comment,published_at,like_count,cluster,x,y
before,XpFj9XfFcyE,Camera man sucks,2022-05-04T11:38:04Z,0,0,-0.010991179046209243,-0.05934513391904302
before,XpFj9XfFcyE,"Mikes, podiums, venues, signs, non working people all assembled in two days...no protests for gas and food.  Leaked my azz!",2022-05-04T10:58:20Z,1,0,-0.033992742620181,-0.0819117791852651
before,XpFj9XfFcyE,USA IS MESSED UP. PROMOTING THESE BABY KILLERS.,2022-05-04T10:40:28Z,0,2,0.796323515312455,-0.02079675247932287
before,XpFj9XfFcyE,If Reproductive Rights for woman includes abortion does parenting rights include infanticide?,2022-05-04T10:01:10Z,4,0,-0.009259739403086624,0.1859166501133695
before,XpFj9XfFcyE,pay for your own murder of babies stop using my tax dollars to fund murder.  !!!!,2022-05-04T01:42:04Z,0,1,-0.019378681789010133,0.2581908250301691
before,XpFj9XfFcyE,"Hare Krishna Hare Krishna Krishna Krishna Hare Hare Hare Rama Hare Rama Rama Rama Hare Hare
%%%%",2022-05-04T01:41:07Z,0,0,-0.010991179046209243,-0.05934513391904302
before,XpFj9XfFcyE,all the pedo rapers are out there .  when they rape their kids and keep bring them to planned parent hood to get abortions and tbey do nothing about it .    shut down planned murder hood.  and pass out free bith control pills!!!!!,2022-05-04T01:38:15Z,0,0,-0.057190896561196025,0.0874654249733457
before,XpFj9XfFcyE,you have the right to be responsible.  murdering babies at 6months old is discusting 24 months  to make you feel better.  abortion after 30 days is murder.  i hope they over turn this .  in your face 165.  !!!.  satan rules your thoughts and brains .  diagaceful.  .  reproductive rights my ass.,2022-05-04T01:33:10Z,0,1,-0.037325613698966094,0.22805933391374478
before,XpFj9XfFcyE,"The fastest GOP and now sound like the Taliban 
They should be impeached and put in jail they they are the fascist appointed Scotus",2022-05-04T01:07:49Z,0,0,-0.021099120930428376,-0.1121041826387878
before,XpFj9XfFcyE,Do they have those signs in a warehouse?  That was really fast. That started with the sun,2022-05-04T00:51:47Z,3,0,-0.029104845254503055,-0.07968783034612865
before,XpFj9XfFcyE,2500 babies killed everyday in America.,2022-05-04T00:48:17Z,0,1,-0.0225246865893318,0.11645841080325299
before,XpFj9XfFcyE,First they cry that they can’t groom children to molest them now they are mad they can’t kill them.Can we just have the civil war already and get rid of the evil?,2022-05-04T00:36:49Z,0,0,0.015278704827285638,0.028801733558872635
before,XpFj9XfFcyE,What are these women complaining about. Roe will be overturned and the the abortion right will be returned to the States so they can abort all they want in the blue states.,2022-05-04T00:26:50Z,0,0,-0.0753633626995972,0.07387008682165982
before,XpFj9XfFcyE,"You go girl…
So the goal was for Republican men to get their Republican women to stop having sex with them? Dang.",2022-05-04T00:13:43Z,0,0,-0.019596398863661386,-0.047462573043495646
after,8yiObBm6pT4,"If, you practice sexual maturity, you wouldnt need Roe vs Wade
 😂",2024-01-22T19:19:59Z,0,0,-0.04614535177353168,-0.18186903726513393
after,8yiObBm6pT4,"People believe what they want. Medical science proves babies are alive in the womb and feel pain. Hamas is reportedly burning and beheading children,  a heinous act of immense purportions indeed. Such barbarity must be punished.  Just as evil, is pulling apart a baby in it's mother's womb when videos clearly show they panic and scream in pain as they are being killed!",2023-10-11T23:03:02Z,0,2,0.08780461146792298,0.16186456972503313
after,8yiObBm6pT4,Kamala made decisions about her own body …a horizontal one 😂to sleep with married men to get on top …,2023-06-30T23:18:34Z,0,0,-0.021205095190874275,-0.08934758347517006
after,8yiObBm6pT4,What happened to women in USA ?!!! 🤯🤯🤯,2023-06-30T23:16:36Z,1,0,0.027443163848720958,-0.009353047979634752
after,8yiObBm6pT4,"For people who believe that abortion is murder, a candidate’s position on other issues is irrelevant. The slaughter of children cannot be equated to any other social, cultural or political issue. It is also irrelevant that most political offices have no impact on abortion. If a candidate is a member of the Ku Klux Klan, voters will not ignore that just because the office he is seeking has no impact on racial issues. That dynamic also applies in this case. People who support legalized abortion are not morally qualified to serve in any public office.",2023-06-27T01:54:24Z,1,0,-0.0661897396387106,0.16096383650741128
after,8yiObBm6pT4,"Would it not be better to use birth control than to murder an unborn child? If you're old enough to have sex than you are old enough to have a job to pay for birth control. Why should ""we the people"" pay for your abortions?",2023-06-26T01:11:47Z,0,0,-0.08908683596363506,0.18613311957803919
after,8yiObBm6pT4,That was already a year ago? Time flies.,2023-06-26T00:37:33Z,5,0,-0.032490649202858865,-0.12293549458060221
after,8yiObBm6pT4,"Bill Burr "" Abortion""
A   Y o u T ub e must see
"" It's a Baby, Birthday Cake analogy""",2023-06-25T19:46:09Z,0,2,0.31084271632570293,0.19435824773532592
after,8yiObBm6pT4,What about the baby's right for life?.... freedom to live !!!!,2023-06-25T17:24:00Z,3,2,0.2568454895029257,0.11867568117460223
after,8yiObBm6pT4,These women got a chance to live and breathe. Imagine if their parents had the same opinion as these women they wouldn't be on this earth. So harris or whatever your name is. They have a baby in them so it's not their bodies,2023-06-25T16:28:21Z,0,2,0.1197479470192036,0.056950441534313036
after,8yiObBm6pT4,"Yup, they don’t care about the fathers of the babies they are killing…..",2023-06-25T15:29:37Z,2,1,-0.0131078338211937,0.31257702602714527
after,8yiObBm6pT4,"L  aborto è. Sempre esistito
Di nascosto…,
Poi diventato legge
Poi la pillola del giorno dopo
La sterilizzazione
C è ampia scelta
Deve essere la
Donna a prevenire con spirale o pillola
Le gravidanze
Indesiderate
Non è necessario fare 
Casino per
Qual si voglia🙂😉",2023-06-25T14:45:31Z,0,0,-0.017820067812013188,-0.09051673285684109
after,8yiObBm6pT4,"The wealthy folks want your kids.  They're just taking it from the women who can't afford to keep them, making you pay for feeding it through pregnancy to save themselves the money.  Poor women can't afford to feed themselves through a pregnancy.  You are endangering the women and the children's lives by forcing them to do something they can't manage.",2023-06-25T12:20:15Z,1,0,-0.05977310332531914,0.1060224750206057
after,8yiObBm6pT4,"If abortion wasn't profitable, it would have never ever been an issue. Everyone knows why abortion is bad, some people just lie to themselves because the truth is harder to swallow.",2023-06-25T10:57:07Z,1,0,-0.06099182948403193,0.1364102798602077
after,8yiObBm6pT4,"Abortion is murder but guns in every family home, the number one cause of child deaths in the USA, is “freedom”.",2023-06-25T09:58:23Z,1,0,-0.0167663393502861,0.24863642774017342
after,8yiObBm6pT4,These people out of their minds,2023-06-25T09:34:44Z,6,0,-0.047636477372353915,0.018169735264234137
after,8yiObBm6pT4,Lady they do have an option it's called Close legs.,2023-06-25T09:34:22Z,4,0,-0.022588060544460192,-0.09378406948525478
after,8yiObBm6pT4,Abortion is murder. You're taking a life of a baby so that's considered a murder your people live in a delusion.,2023-06-25T09:33:06Z,2,2,0.15861783651084208,0.4605079519071436
after,8yiObBm6pT4,The fact is you are protesting for government to approve of murder. America REPENT!!!,2023-06-25T08:28:17Z,3,0,-0.04246953120398202,0.09978649023081425
after,8yiObBm6pT4,These leftist are mentally ill and planned parenthood makes millions off the killings of these poor babies.,2023-06-25T04:50:45Z,2,1,-0.02938580733744638,0.030183631682493123
after,8yiObBm6pT4,"Why don't they all just practice birth control? Why don't they just choose this option instead of murder? Is it that hard to do, seriously?",2023-06-25T04:19:18Z,3,0,-0.059025904738194884,0.2424052975996301
after,8yiObBm6pT4,This has nothing to do with Canada. Typical Global just trying to distract from the mess Trudeau has created here in Canada. Trudeau funded media. Smh.,2023-06-25T04:18:49Z,3,0,-0.02368251197891429,-0.09752565603811181
after,8yiObBm6pT4,2023 USA = Men trying to Control Women's Bodies,2023-06-25T04:17:25Z,1,0,-0.00967407346896209,0.019146291446144128
after,8yiObBm6pT4,Feminist everywhere !!!,2023-06-25T03:44:26Z,1,0,-0.010991179046209243,-0.05934513391904302
after,8yiObBm6pT4,"According to the most recent Gallup polling data on the subject (May 2023):

71% of American women think abortion should be allowed in the first trimester.
40% of American women think abortion should be allowed in the second trimester.
25% of American women think abortion should be allowed in the third trimester.

And yet the ""news"" media would have you believe it's either no restrictions on abortions or a complete prohibition on abortions.",2023-06-25T02:45:09Z,9,0,-0.05426149132278514,0.12844639559562088
after,8yiObBm6pT4,Abortion is barbaric. There are plenty of ways to keep from getting pregnant now in this day and age…. use them.,2023-06-25T02:43:52Z,3,0,-0.06356916027759081,0.11408677346476369
after,8yiObBm6pT4,"Global, your Liberal bias is showing.

No surprise that not once have you aired that the decision was terrible law to begin with, and the overturning corrected an incorrect decision in the context of what's allowed per the constitution. Also, all that happened is that the decision was put back to the state level, where it always should have been.

But, keep focusing on your low-informed mouth breathing watchers to help keep you in business through your Federal Liberal payment life line (yes, that's what it is).",2023-06-25T01:57:44Z,2,0,-0.05026650241286616,-0.11287461763829493
after,8yiObBm6pT4,"Muslims protested against Justin Trudeau all over Canada today They had marches in Ottawa, Toronto and there is one in Calgary tonight😐",2023-06-25T01:47:50Z,5,0,-0.026279459781493507,-0.11764034125348784
after,8yiObBm6pT4,"The world is going backwards, but not going more progressive. Sad isn't it? 😢😮",2023-06-25T01:41:37Z,3,0,-0.04395630425766362,-0.08614974885080463
after,8yiObBm6pT4,Imagine somebody so committed to sensuality they won't pause to lower the sunvisor and thus avoid running over a child.,2023-06-25T01:07:33Z,1,0,-0.05066172776338109,-0.011034711460964752
after,8yiObBm6pT4,"No sex or birth control If you dont want it,give it up not murder it",2023-06-25T00:39:41Z,6,0,-0.06223189549216723,0.23438143443870516
after,8yiObBm6pT4,"Abortion is Murder capital one There is no grey area Once the SPARKOFLIFE happens,your egg becomes a,human life Its no longer yours You are only its family ,caregiver",2023-06-25T00:37:28Z,1,0,-0.052778318719236834,0.2554306938065653
after,8yiObBm6pT4,"This is a very complex topic and while I'm all about saving babies I'm not about to make that decision for someone else. The only birth control method that's 100% effective for vaginal intercourse is abstinence and carrying a child is a very personal choice. Then there is also the consideration of rape, incest, medical complications, and economic standing. I'm all for building better programs to support women in making better choices but you can't just take away a reliable, safe, and effective medical treatment without first creating something better. Maybe these Pro Life people could do something about that instead of actively trying to take away other people's rights to make themselves feel better about the crazy world we live in.",2023-06-25T00:27:58Z,14,0,-0.07345492502865875,0.12244734721208647
after,8yiObBm6pT4,FOOLS,2023-06-25T00:15:43Z,4,0,-0.016516561750885138,-0.10199090455833161
after,8yiObBm6pT4,Anyone killing babies is going straight to hell,2023-06-24T23:54:42Z,12,1,-0.026158526460142197,0.11317146268581071
after,8yiObBm6pT4,"Sorry , but it is NOT YOUR OWN BODY when you are Aborting another BODY OF HUMAN LIFE ! ✨🙏
Except in special circumstances .",2023-06-24T23:54:04Z,5,0,-0.016401923039355067,-0.02356664876047492
after,8yiObBm6pT4,Birth control is far to complex for the low intelligence left but abortion is simple.,2023-06-24T23:51:54Z,3,0,-0.0692165306315094,0.10427560795113529
after,8yiObBm6pT4,No women has the right to determine life or play God. Get over yourselves and be better educated about sex and protection. Also no women should choose when it takes 2,2023-06-24T23:46:00Z,5,0,-0.06540126455940966,0.09406522042892121
after,8yiObBm6pT4,"But you got vaxed.💉..Why not march for condom use then you dont have to worry about the lower economic strata abortions...
Imagine if all the marching ladies Parents had an abortion.
Before the condom breaking argument is said the amount of abortions 750,000 per Year JUST in the USA are because no condom was used. All that unprotected sex also means risky Std behaviour",2023-06-24T23:44:00Z,1,0,-0.04076827620556459,0.03218455425609872
after,8yiObBm6pT4,Abortions saves lives? Your killing life!,2023-06-24T23:43:07Z,5,0,-0.03787015386810914,0.05550391020768064
after,8yiObBm6pT4,Baby killers.. gross,2023-06-24T23:40:38Z,6,2,0.9275033739321293,-0.00621820092932234
after,8yiObBm6pT4,Is 15 weeks not enough time to make a decision? These people always brag about how they should be like European countries. Well now you are when it comes to abortions.,2023-06-24T23:14:53Z,1,0,-0.052000597602408445,-0.07963111122332672
after,8yiObBm6pT4,"Sad really, the self centered on masse........",2023-06-24T23:13:03Z,4,0,-0.030785497331818852,-0.08344694641455302
after,8yiObBm6pT4,"What a evil world that we are living now a day!
It is not enough people being Gay and refusing to have children now they wanna kill them. May almighty help these murders!",2023-06-24T23:11:51Z,8,0,-0.038359461769114755,0.01300927112540872
after,8yiObBm6pT4,Yes❤❤❤❤❤ love 😘😘,2023-06-24T23:10:28Z,1,0,-0.021486822728902105,-0.10277328163925178
after,8yiObBm6pT4,"Sick to think people would march to kill baby's, we need God back in our country.",2023-06-24T23:00:01Z,2,2,0.16259446197625818,-0.022896744776085
after,8yiObBm6pT4,Abortion is killing……be willing to face the consequences of your choice.,2023-06-24T23:00:00Z,2,0,-0.03366529535712741,0.11278400445086786
after,8yiObBm6pT4,"""Abortion saves lives."" Really? It kills unborn children. These people are deluded.",2023-06-24T22:53:30Z,3,0,-0.08310319161839141,0.16638956513160033
after,8yiObBm6pT4,"""Abortion rights?"" I don't think so! There is no right to murder a child at ANY stage of development. A little known fact is that not all, but thousands of German women that were raped and became pregnant by invading Soviet soldiers in Germany, 1945 kept their babies, or gave them up for adoption.",2023-06-24T22:49:32Z,1,1,-0.07160289131356502,0.38024016646180175
after,8yiObBm6pT4,"Canada 🍁 🇨🇦 💥💥💥
Freedom and women having a choice to decide one way or another. 💥🇨🇦🍁",2023-06-24T22:47:03Z,15,0,-0.03296136121578193,-0.022482419076020208
after,8yiObBm6pT4,Baby murderers mad,2023-06-24T22:46:17Z,28,2,0.37579420625219695,0.025161502578742844
after,8yiObBm6pT4,"If people think abortion is a good thing , they better read the Bible. PROVERBS chapter 6, verse 17, a deadly sin against GOD, HANDS THAT SHED INNOCENT BLOOD!!!!!!!Also ,they just want the vote from these women and it's, BIG BUSINESS SELLING BABY BODY PARTS!!!!!!🤔🤨🤬💔🖤",2023-06-24T22:40:10Z,1,2,0.0791725247181329,0.08838294768184526
after,8yiObBm6pT4,God bless you Biden,2023-06-24T22:39:00Z,3,0,-0.052319052788974356,-0.1461723733435871
after,8yiObBm6pT4,"Abortions saves lives?  Really, it doesn't kill your unborn? Whew, thank goodness for that then.",2023-06-24T22:36:28Z,3,0,-0.05190209921161753,-0.023346263665002753
after,8yiObBm6pT4,It’s also a tragedy for a woman who did want a baby but the fetus died in the womb - to be told by the hospital she can’t get the dead fetus out and to go home hoping her body may expel it or possibly get a life threatening infection,2023-06-24T22:34:40Z,15,2,0.1272836617457641,0.029176708551023462
after,8yiObBm6pT4,"I still find it so damn stupid it was illegalized in the first place, seriously what the hell",2023-06-24T22:33:29Z,5,0,-0.01749050408599444,-0.04480518882569529
after,8yiObBm6pT4,"How do you get to hell?
Very simple: claim that you're innocent.

How do you get to heaven?
Very simple: Admit that you're not Innocent, you're guilty and ask for mercy.

How to know if you're guilty or not?
Simply: Compare your life to the Ten Commandments God gave you in the Bible.
Everyone agrees that if people followed the ten commandments there would be no need for governments or police.

Do not lie.
Do not steal.
Do not commit adultery.
Do not insult God by using his name as a cuss word.
There are six more but let's just leave it at that.

How many lies have you told in your life?

Have you ever taken anything that didn't belong to you?

Jesus said, if you look at a women lustfully you've already committed adultery in your heart with that woman.
How many times a day do you do that?

Do you use God's name as a cuss word?
Would you do that with your own mother's name?

If you answer these questions honestly you know that you're guilty.

God can justly punish you and send you to hell.

Ask him for mercy.
His name is Jesus.

It's as simple as this, The Ten Commandments are called the moral law. You and I broke God's laws. Jesus paid the fine.
The fine is death.

Ezekiel 18:20 — 
""The soul who sins shall die.

That's why Jesus had to die on the cross for our sins. This is why God is able to give us Mercy.

Option A.
You die for your own sins.

Option B.
Ask for mercy and accept that Jesus died on the cross for you.

❤❤❤


....",2023-06-24T22:30:06Z,8,0,-0.07018835855352185,-0.054270702214835716
after,8yiObBm6pT4,"Without Biden, we get the 82 percent",2023-06-24T22:29:19Z,0,0,-0.025603607863191498,-0.11857321460244753
after,BQzJTa4FKK4,"https://youtu.be/I_BXQlr9H3k Evidence pro-life christians killing LGBT+

Problem with pro-life is they really just trying to force bible no care for life thats why they gave gun rights to shoot kids at schools and want take away LGBT+ rights to revive death penalty on gays did you know Christianity had death penalty in West half world in 1790 the same countries the murderd gays are same countries that now legalize same sex marriage you seeing the pattern here Christians will kill LGBT+ if they get their way. These countries with death penalty for sexuality and gender were Christianity governments.",2022-07-16T07:49:17Z,0,0,-0.04358025942651312,0.08326775359938357
after,BQzJTa4FKK4,"Oh No, women have to take responsibility of their choices instead of being a wide open sperm receptacle.",2022-06-30T20:15:20Z,0,0,-0.030350356555095364,0.008310729631265674
after,BQzJTa4FKK4,Ban Post miscarriage care... they are trying to kill all the women. This is a fight for our lives ladies. wTH is going on.,2022-06-26T00:37:29Z,0,0,-0.032836867422096586,0.036921319090810034
after,BQzJTa4FKK4,Mandatory Vasectomies,2022-06-26T00:34:33Z,0,0,-0.014980626591215398,-0.07607170923929729
after,BQzJTa4FKK4,Thank You so very much lord Jesus! And a big thanks to President Trump,2022-06-25T16:50:30Z,1,0,-0.041581958697355814,-0.13533852138768326
after,BQzJTa4FKK4,The validity of laws in the United States are now decided by Christian Ayatollahs AKA Supreme court justices. We are no different than Muslim Iran. We have lost our republic.,2022-06-25T16:02:16Z,0,0,-0.04322632677705618,-0.09566623126944579
after,BQzJTa4FKK4,OMG 😱😱😱😱,2022-06-25T15:10:53Z,0,0,-0.010991179046209243,-0.05934513391904302
after,BQzJTa4FKK4,"If you can't handle the decision,  then keep your legs close",2022-06-25T14:29:15Z,0,0,-0.02231316442552283,-0.09282828808648338
after,BQzJTa4FKK4,"Ladies just take birth control,
protect yourself and you wouldn’t have this issue,
Of  you’re going to sleep around and be responsible adults!",2022-06-25T12:35:27Z,2,0,-0.054884415453320824,-0.006791523012739347
after,BQzJTa4FKK4,"Those people who are for overturning Roe vs Wade…all great & good for the right to life…but what does it do for the right to quality of life after they’re born? As a foster parent who has seen overcrowded shelters and children spending night after night on pallets at DHS offices because there is no where to take the children, seen siblings separated from other siblings because of different needs, seen kids driven to hurt themselves & others from the trauma’s they’ve lived through that resulted in them being taken &  put into the system & more trauma after they are in the system that is supposed to protect them….it’s great you’re fighting for the population of children to keep growing..but what are you willing to do for those kids after they are put in the system? Not to mention the danger to women’s health. I’m disgusted by the whole thing. Disgusted to tears.",2022-06-25T12:15:04Z,1,0,-0.05834846706384991,-0.002361790441390087
after,BQzJTa4FKK4,"I feel very happy 😃 for all the babies 👶 who are now safe at last in most mothers wombs. The womb should be the most sacred safe place on the planet 🌎. Tearing apart little babies with abortions, limb 🦵 by limb 🦵 is definitely murder!!

Do you know how many people have gone to prison bc the mother and baby 👶 was killed? If we can put someone in jail for killing someone’s unborn baby, then it’s hypocritical not to do the same to women who choose to murder their babies. All life is sacred from conception, until you take your last breath. 

How can all these women, demand to kill their unborn babies??? Is there any greater abomination, then killing a helpless innocent 😇 baby 👶?",2022-06-25T12:09:33Z,1,1,0.15824949633838611,0.36731618738933847
after,BQzJTa4FKK4,What about the morning after pill?,2022-06-25T11:07:32Z,0,0,-0.010991179046209243,-0.05934513391904302
after,BQzJTa4FKK4,And how is a child a gift from god when gas is $6.50 a gallon and the landlord just raised your rent  $500.00 ? These religious nuts need to stop forcing kids on people .,2022-06-25T09:14:15Z,0,0,-0.050215326204916144,-0.033518796165427654
after,BQzJTa4FKK4,No more baby killers woohoo,2022-06-25T08:29:38Z,0,2,0.9275033739321293,-0.00621820092932234
after,BQzJTa4FKK4,praise God,2022-06-25T03:56:17Z,0,0,-0.06613596937047275,-0.12202955856810364
after,BQzJTa4FKK4,How long will it take for planned parenthood to send for planes to states like Texas to pick up public school girls without their parents' consent but with the full cooperation of the schools to wisk them off during school hours to the nearest slaughtering state?,2022-06-25T03:56:07Z,2,0,-0.03566558011898106,-0.09109930744195743
after,BQzJTa4FKK4,"“Marriage is honorable among all, and the bed undefiled; but fornicators and adulterers *God* will judge.” Hebrews 13:4",2022-06-25T03:45:38Z,0,0,-0.040189058035014054,-0.09328666709241143
after,BQzJTa4FKK4,The news reader is so bitter! Just repeating all the Democrat/baby killers language.,2022-06-25T01:44:01Z,0,2,0.6020689549882575,-0.02458867861498627
after,BQzJTa4FKK4,Pro-Life says the Lord God Almighty,2022-06-25T01:31:39Z,0,0,-0.05431417361198382,-0.02665501489212867
after,BQzJTa4FKK4,How good was Trump to the USA. I don't live in the state's Aust actually wish we had a leader that loved his country as much as Trump does ..,2022-06-25T00:49:12Z,4,0,0.02196422793024467,-0.051563335775754275
after,BQzJTa4FKK4,"If the mother has no family, no help from anyone & a drug.alcohol problem a abortion is needed. When a woman has plenty of help and is just lazy, if she wants a abortion, give her one,under 1 condition,she also dies.",2022-06-25T00:20:27Z,0,0,-0.06091088371035476,0.14408359884767186
after,BQzJTa4FKK4,"This is the most important day in history that protects the unborn and their rights to life. God is more powerful than Satan and today is God's victory over Satan has finally come to fruition.  This slaughterhouse nation - backed by Planned Parenthood - has murdered 60 million babies for 50 years - people who could have been our leaders, scientists, teachers, doctors and contributors to society.  With today's victorious ruling we finally bring everyone back to their senses and fight for the freedom to live not die by a planned parenthood butcher.     The slaughter of our nation has gone on too long and all the femi-nazis have drunk Satan's Jim Jones Koolaid convincing them abortion is health care which is a lie - abortion/murder is good which is a lie.  The Aztec and Myan civilizations use to throw their babies into boiling oil to sacrifice them to Satan - abortion is the same ritual to honor Satan and now it has come to an end. PRAISE GOD",2022-06-24T23:41:07Z,0,1,-0.06646783640325021,0.15739791008691914
after,BQzJTa4FKK4,"News from the W.H. to all young people,if you are not stable & able to raise a family, no sexual intercourse, solo sex only. Biden did this ,go Joe!",2022-06-24T23:28:52Z,0,0,-0.009986229901612654,-0.05807555714290519
after,BQzJTa4FKK4,"Government forcing people to hurt each other, metal coat hangers just went up in value. Another crazy day in the U.S.A.",2022-06-24T23:22:14Z,3,0,-0.05012149212930331,-0.049963095380638686
after,BQzJTa4FKK4,"Great ! Now we will have way more  people  to get on section  8 ! 
Over crowding  and less food . 
Real smart . 
We need abortion  to balance  out the population  . But hey . Im sure all the extra  people  wont hurt the food shortage  ......that we are allready in !!!!!!!!",2022-06-24T21:49:42Z,1,0,-0.05448730139268008,0.003886915928457716
after,BQzJTa4FKK4,"Why do we blame Supreme Court when the problem is the citizens who consider the constitution as sacred? That document promises gun owners & sellers the right to sell or own all types of guns; but that right is to others a denial to live in safety. To pro-life, constitution protects the unborn; but to pro-choice, the document gives mothers freedom to control their bodies. So, there is no solution under the constitution.",2022-06-24T21:23:58Z,0,0,-0.05895223675742174,0.027992732277520326
after,BQzJTa4FKK4,Wow… So many women are going to be really upset that they cannot kill their beautiful unborn child 🥀,2022-06-24T20:59:26Z,0,0,-0.059333385190935416,0.07414988284412047
after,BQzJTa4FKK4,"You can't make everyone happy all the time, not matter what the issue.",2022-06-24T20:59:02Z,0,0,-0.03283713917004425,-0.08054094709813589
after,BQzJTa4FKK4,Use the 2A for abortion,2022-06-24T19:37:14Z,1,0,-0.07435499820734913,0.20479821517751182
after,BQzJTa4FKK4,Amen and amen,2022-06-24T19:22:21Z,2,0,-0.024591841128430207,-0.1273865211554451
after,BQzJTa4FKK4,GOOD STOP THE BABY KILLERS,2022-06-24T19:05:59Z,0,2,0.7037021034806479,-0.044290909246026376
after,BQzJTa4FKK4,"1. the repubs & evangelicals may have just lost the midterms....... lol
2. manchin & collins are stuuuuupid aren't they? .......lmao
3. trump was lucky this didn't occur during his 'vietnam' days ;)
4. the female voter must vote against ALL republicans before these fascists make ya'll handmaidens.",2022-06-24T18:50:11Z,1,0,-0.030951073456081616,-0.09833558948186781
after,BQzJTa4FKK4,HAHA!!!!  BABY KILLERS!!!!...HAHA!!!,2022-06-24T18:46:09Z,0,2,0.9275033739321293,-0.00621820092932234
after,BQzJTa4FKK4,Abortion is murder. That's why leftists are triggered seeing the mangled bodies of aborted fetuses. Just listen to former abortion provider Dr Anthony Levatino.,2022-06-24T18:12:12Z,0,0,-0.05225373137939867,0.31705431636103426
after,BQzJTa4FKK4,When people realise that if they don't want a child it is better to prevent one than risk getting pregnant then terminating a pregnancy. Abortion is not and never should be a form of birth control. When abortion was classed as a women's right it was inevitable that it would be used as birth control. Women need to make positive choices and use birth control first.  Praise God for this decision.,2022-06-24T18:09:00Z,0,0,-0.13312517682089461,0.25417521774123275
after,BQzJTa4FKK4,"Progressive Democrats want abortion on demand up to birth, which means they want to murder full-term babies and I don't agree with that. Let's Go, Brandon!",2022-06-24T18:06:06Z,0,1,-0.07561972111184673,0.35885132786952206
after,BQzJTa4FKK4,"Promiscuous men and women  will actually have to practice restraint and careful choosing of partners,and stop murdering the future.",2022-06-24T18:03:17Z,0,0,-0.012325724384437898,-0.030236875329598026
after,BQzJTa4FKK4,"Don't let the guy cream pie you, and you won't have that problem",2022-06-24T17:40:57Z,3,0,-0.057218045411346764,0.08810831643320764
after,BQzJTa4FKK4,We have too many people in this world already.  Let them abort.,2022-06-24T17:39:41Z,1,0,-0.055609708736388874,0.009865275093213895
after,BQzJTa4FKK4,Black-market abortions going to skyrocket.,2022-06-24T17:27:26Z,1,0,-0.0580318900018805,-0.08332122758332632
after,BQzJTa4FKK4,Baby killing = “Reproductive care”?  😂,2022-06-24T17:27:17Z,6,2,0.30086496232125437,0.1480146289256864
after,BQzJTa4FKK4,Good!!!,2022-06-24T17:27:12Z,2,0,0.056493222369083704,-0.0926555515768107
after,BQzJTa4FKK4,USA USA USA. Now make prostitution legal. USA USA.,2022-06-24T17:24:47Z,4,0,0.0764732004680589,-0.06235791850549736
after,BQzJTa4FKK4,PRO LIFERS will Quickly/Sooner not Later SEE the DEVASTATING IMPACT of this Republiilluminati WhiteMale decision... when it impacts MANY PPL close 2 them. MORE SO THAN COVID-19,2022-06-24T17:24:13Z,1,0,-0.03997076530609601,-0.07227531787819262
after,BQzJTa4FKK4,Good SCOTUS got it right 👏👏👏 leave it to the States or have Congress & the Senate pass a bill.,2022-06-24T17:23:57Z,1,0,-0.00796065385971201,-0.08709757394241134
after,BQzJTa4FKK4,"Gun right and now abortion. Talk about a 1,2 punch ✊ to the left. Dems on the ropes. Knockout punch coming in November!",2022-06-24T17:06:02Z,2,0,-0.05373691291069039,0.06038751554166315
after,BQzJTa4FKK4,"Federal / State overreach snuffed out twice in one week, hold on more constitution freedoms are on the way.",2022-06-24T17:03:51Z,7,0,-0.03991563036605581,-0.1452459834579319
after,BQzJTa4FKK4,YAY!! Now we will have more unwanted babies being lost in the system which more likely means more deviants and criminals.,2022-06-24T17:02:20Z,3,1,-0.030932768129873098,0.11116395511960075
after,BQzJTa4FKK4,Hurray! The American Taliban unlocked an achievement.,2022-06-24T17:00:20Z,1,0,-0.022198923680412545,-0.10082589135361514
after,BQzJTa4FKK4,The Supreme Court has just re-instituted the SLAVERY OF WOMEN AND CHILDREN IN AMERICA. Y 'ALL READY FOR THAT???,2022-06-24T16:58:49Z,0,0,-0.06353561743008114,0.062050397289668026
after,BQzJTa4FKK4,"Pelosi, get a life! Aren't you glad your mama didn't abort you? The Supreme Court justices ruled, not just the 3 that were selected under Trump's administration! There's plenty of free birth control products out there for those not wanting children!",2022-06-24T16:58:05Z,1,0,-0.07133424785838069,0.02792141834769551
after,BQzJTa4FKK4,Thank God! Finally! No more Abortion! 💙,2022-06-24T16:56:45Z,6,0,-0.08313709808290928,0.026952921518203044
after,BQzJTa4FKK4,"Shakey Susan Collens and that Alaska B,  congrats for selling out women!!",2022-06-24T16:55:58Z,2,0,-0.028767687413729082,0.03123350208143332
after,BQzJTa4FKK4,Now that is what victory is supposed to be like,2022-06-24T16:54:25Z,6,0,-0.0248367207285724,-0.08065174457759962
after,BQzJTa4FKK4,Hurray! The constitution has been upheld and democracy prevails!,2022-06-24T16:53:29Z,8,0,-0.028197460073688143,-0.10720087977176855
after,BQzJTa4FKK4,"wait, so if a girl is raped and gets pregnant, she has to have the child of a rapist?",2022-06-24T16:52:19Z,1,0,-0.038840757202811466,0.01742479717750065
after,BQzJTa4FKK4,Its sickening how much the left cares about killing unborn babies and grooming children. Their agendas are disgusting.,2022-06-24T16:42:48Z,1,1,-0.03495963877359479,0.22799981322393836
